date,sku,units,price,on_promotion
2024-08-30,SKU-BRAVO,100.0,12.5,False
2024-08-31,SKU-BRAVO,114.0,12.5,False
2024-09-01,SKU-BRAVO,79.0,12.5,False
2024-09-02,SKU-BRAVO,89.0,12.5,False
2024-09-03,SKU-BRAVO,66.0,12.5,False
2024-09-04,SKU-BRAVO,94.0,12.5,False
2024-09-05,SKU-BRAVO,89.0,12.5,False
2024-09-06,SKU-BRAVO,87.0,12.5,False
2024-09-07,SKU-BRAVO,112.0,12.5,False
2024-09-08,SKU-BRAVO,91.0,12.5,False
2024-09-09,SKU-BRAVO,50.0,12.5,False
2024-09-10,SKU-BRAVO,82.0,12.5,False
2024-09-11,SKU-BRAVO,65.0,12.5,False
2024-09-12,SKU-BRAVO,97.0,12.5,False
2024-09-13,SKU-BRAVO,121.0,12.5,False
2024-09-14,SKU-BRAVO,87.0,12.5,False
2024-09-15,SKU-BRAVO,81.0,12.5,False
2024-09-16,SKU-BRAVO,132.0,10.62,True
2024-09-17,SKU-BRAVO,140.0,10.62,True
2024-09-18,SKU-BRAVO,146.0,10.62,True
2024-09-19,SKU-BRAVO,96.0,12.5,False
2024-09-20,SKU-BRAVO,74.0,12.5,False
2024-09-21,SKU-BRAVO,110.0,12.5,False
2024-09-22,SKU-BRAVO,67.0,12.5,False
2024-09-23,SKU-BRAVO,80.0,12.5,False
2024-09-24,SKU-BRAVO,88.0,12.5,False
2024-09-25,SKU-BRAVO,83.0,12.5,False
2024-09-26,SKU-BRAVO,68.0,12.5,False
2024-09-27,SKU-BRAVO,75.0,12.5,False
2024-09-28,SKU-BRAVO,81.0,12.5,False
2024-09-29,SKU-BRAVO,73.0,12.5,False
2024-09-30,SKU-BRAVO,86.0,12.5,False
2024-10-01,SKU-BRAVO,60.0,12.5,False
2024-10-02,SKU-BRAVO,78.0,12.5,False
2024-10-03,SKU-BRAVO,82.0,12.5,False
2024-10-04,SKU-BRAVO,86.0,12.5,False
2024-10-05,SKU-BRAVO,89.0,12.5,False
2024-10-06,SKU-BRAVO,86.0,12.5,False
2024-10-07,SKU-BRAVO,77.0,12.5,False
2024-10-08,SKU-BRAVO,78.0,12.5,False
2024-10-09,SKU-BRAVO,76.0,12.5,False
2024-10-10,SKU-BRAVO,91.0,12.5,False
2024-10-11,SKU-BRAVO,57.0,12.5,False
2024-10-12,SKU-BRAVO,94.0,12.5,False
2024-10-13,SKU-BRAVO,66.0,12.5,False
2024-10-14,SKU-BRAVO,113.0,10.62,True
2024-10-15,SKU-BRAVO,99.0,10.62,True
2024-10-16,SKU-BRAVO,85.0,10.62,True
2024-10-17,SKU-BRAVO,112.0,10.62,True
2024-10-18,SKU-BRAVO,67.0,12.5,False
2024-10-19,SKU-BRAVO,82.0,12.5,False
2024-10-20,SKU-BRAVO,52.0,12.5,False
2024-10-21,SKU-BRAVO,80.0,12.5,False
2024-10-22,SKU-BRAVO,67.0,12.5,False
2024-10-23,SKU-BRAVO,63.0,12.5,False
2024-10-24,SKU-BRAVO,60.0,12.5,False
2024-10-25,SKU-BRAVO,63.0,12.5,False
2024-10-26,SKU-BRAVO,63.0,12.5,False
2024-10-27,SKU-BRAVO,59.0,12.5,False
2024-10-28,SKU-BRAVO,64.0,12.5,False
2024-10-29,SKU-BRAVO,61.0,12.5,False
2024-10-30,SKU-BRAVO,50.0,12.5,False
2024-10-31,SKU-BRAVO,62.0,12.5,False
2024-11-01,SKU-BRAVO,60.0,12.5,False
2024-11-02,SKU-BRAVO,73.0,12.5,False
2024-11-03,SKU-BRAVO,77.0,12.5,False
2024-11-04,SKU-BRAVO,67.0,12.5,False
2024-11-05,SKU-BRAVO,58.0,12.5,False
2024-11-06,SKU-BRAVO,47.0,12.5,False
2024-11-07,SKU-BRAVO,50.0,12.5,False
2024-11-08,SKU-BRAVO,51.0,12.5,False
2024-11-09,SKU-BRAVO,76.0,12.5,False
2024-11-10,SKU-BRAVO,53.0,12.5,False
2024-11-11,SKU-BRAVO,60.0,12.5,False
2024-11-12,SKU-BRAVO,53.0,12.5,False
2024-11-13,SKU-BRAVO,60.0,12.5,False
2024-11-14,SKU-BRAVO,73.0,12.5,False
2024-11-15,SKU-BRAVO,58.0,12.5,False
2024-11-16,SKU-BRAVO,64.0,12.5,False
2024-11-17,SKU-BRAVO,51.0,12.5,False
2024-11-18,SKU-BRAVO,65.0,12.5,False
2024-11-19,SKU-BRAVO,49.0,12.5,False
2024-11-20,SKU-BRAVO,48.0,12.5,False
2024-11-21,SKU-BRAVO,48.0,12.5,False
2024-11-22,SKU-BRAVO,51.0,12.5,False
2024-11-23,SKU-BRAVO,70.0,12.5,False
2024-11-24,SKU-BRAVO,76.0,12.5,False
2024-11-25,SKU-BRAVO,49.0,12.5,False
2024-11-26,SKU-BRAVO,63.0,12.5,False
2024-11-27,SKU-BRAVO,58.0,12.5,False
2024-11-28,SKU-BRAVO,49.0,12.5,False
2024-11-29,SKU-BRAVO,59.0,12.5,False
2024-11-30,SKU-BRAVO,62.0,12.5,False
2024-12-01,SKU-BRAVO,50.0,12.5,False
2024-12-02,SKU-BRAVO,71.0,12.5,False
2024-12-03,SKU-BRAVO,40.0,12.5,False
2024-12-04,SKU-BRAVO,58.0,12.5,False
2024-12-05,SKU-BRAVO,60.0,12.5,False
2024-12-06,SKU-BRAVO,56.0,12.5,False
2024-12-07,SKU-BRAVO,110.0,10.62,True
2024-12-08,SKU-BRAVO,104.0,10.62,True
2024-12-09,SKU-BRAVO,96.0,10.62,True
2024-12-10,SKU-BRAVO,97.0,10.62,True
2024-12-11,SKU-BRAVO,102.0,10.62,True
2024-12-12,SKU-BRAVO,69.0,10.62,True
2024-12-13,SKU-BRAVO,124.0,10.62,True
2024-12-14,SKU-BRAVO,141.0,10.62,True
2024-12-15,SKU-BRAVO,83.0,12.5,False
2024-12-16,SKU-BRAVO,84.0,12.5,False
2024-12-17,SKU-BRAVO,58.0,12.5,False
2024-12-18,SKU-BRAVO,72.0,12.5,False
2024-12-19,SKU-BRAVO,67.0,12.5,False
2024-12-20,SKU-BRAVO,74.0,12.5,False
2024-12-21,SKU-BRAVO,96.0,12.5,False
2024-12-22,SKU-BRAVO,65.0,12.5,False
2024-12-23,SKU-BRAVO,73.0,12.5,False
2024-12-24,SKU-BRAVO,53.0,12.5,False
2024-12-25,SKU-BRAVO,72.0,12.5,False
2024-12-26,SKU-BRAVO,77.0,12.5,False
2024-12-27,SKU-BRAVO,73.0,12.5,False
2024-12-28,SKU-BRAVO,77.0,12.5,False
2024-12-29,SKU-BRAVO,92.0,12.5,False
2024-12-30,SKU-BRAVO,62.0,12.5,False
2024-12-31,SKU-BRAVO,62.0,12.5,False
2022-01-01,SKU-CHARLIE,390.0,8.75,False
2022-01-02,SKU-CHARLIE,379.0,8.75,False
2022-01-03,SKU-CHARLIE,345.0,8.75,False
2022-01-04,SKU-CHARLIE,346.0,8.75,False
2022-01-05,SKU-CHARLIE,375.0,8.75,False
2022-01-06,SKU-CHARLIE,369.0,8.75,False
2022-01-07,SKU-CHARLIE,358.0,8.75,False
2022-01-08,SKU-CHARLIE,404.0,8.75,False
2022-01-09,SKU-CHARLIE,366.0,8.75,False
2022-01-10,SKU-CHARLIE,402.0,8.75,False
2022-01-11,SKU-CHARLIE,373.0,8.75,False
2022-01-12,SKU-CHARLIE,366.0,8.75,False
2022-01-13,SKU-CHARLIE,383.0,8.75,False
2022-01-14,SKU-CHARLIE,384.0,8.75,False
2022-01-15,SKU-CHARLIE,377.0,8.75,False
2022-01-16,SKU-CHARLIE,364.0,8.75,False
2022-01-17,SKU-CHARLIE,397.0,8.75,False
2022-01-18,SKU-CHARLIE,392.0,8.75,False
2022-01-19,SKU-CHARLIE,410.0,8.75,False
2022-01-20,SKU-CHARLIE,336.0,8.75,False
2022-01-21,SKU-CHARLIE,380.0,8.75,False
2022-01-22,SKU-CHARLIE,386.0,8.75,False
2022-01-23,SKU-CHARLIE,382.0,8.75,False
2022-01-24,SKU-CHARLIE,367.0,8.75,False
2022-01-25,SKU-CHARLIE,454.0,7.44,True
2022-01-26,SKU-CHARLIE,499.0,7.44,True
2022-01-27,SKU-CHARLIE,486.0,7.44,True
2022-01-28,SKU-CHARLIE,362.0,8.75,False
2022-01-29,SKU-CHARLIE,438.0,8.75,False
2022-01-30,SKU-CHARLIE,406.0,8.75,False
2022-01-31,SKU-CHARLIE,367.0,8.75,False
2022-02-01,SKU-CHARLIE,402.0,8.75,False
2022-02-02,SKU-CHARLIE,362.0,8.75,False
2022-02-03,SKU-CHARLIE,417.0,8.75,False
2022-02-04,SKU-CHARLIE,391.0,8.75,False
2022-02-05,SKU-CHARLIE,381.0,8.75,False
2022-02-06,SKU-CHARLIE,373.0,8.75,False
2022-02-07,SKU-CHARLIE,364.0,8.75,False
2022-02-08,SKU-CHARLIE,388.0,8.75,False
2022-02-09,SKU-CHARLIE,389.0,8.75,False
2022-02-10,SKU-CHARLIE,391.0,8.75,False
2022-02-11,SKU-CHARLIE,385.0,8.75,False
2022-02-12,SKU-CHARLIE,303.0,8.75,False
2022-02-13,SKU-CHARLIE,389.0,8.75,False
2022-02-14,SKU-CHARLIE,337.0,8.75,False
2022-02-15,SKU-CHARLIE,393.0,8.75,False
2022-02-16,SKU-CHARLIE,419.0,8.75,False
2022-02-17,SKU-CHARLIE,401.0,8.75,False
2022-02-18,SKU-CHARLIE,393.0,8.75,False
2022-02-19,SKU-CHARLIE,406.0,8.75,False
2022-02-20,SKU-CHARLIE,482.0,7.44,True
2022-02-21,SKU-CHARLIE,471.0,7.44,True
2022-02-22,SKU-CHARLIE,468.0,7.44,True
2022-02-23,SKU-CHARLIE,458.0,7.44,True
2022-02-24,SKU-CHARLIE,538.0,7.44,True
2022-02-25,SKU-CHARLIE,407.0,8.75,False
2022-02-26,SKU-CHARLIE,443.0,8.75,False
2022-02-27,SKU-CHARLIE,387.0,8.75,False
2022-02-28,SKU-CHARLIE,398.0,8.75,False
2022-03-01,SKU-CHARLIE,389.0,8.75,False
2022-03-02,SKU-CHARLIE,409.0,8.75,False
2022-03-03,SKU-CHARLIE,425.0,8.75,False
2022-03-04,SKU-CHARLIE,419.0,8.75,False
2022-03-05,SKU-CHARLIE,399.0,8.75,False
2022-03-06,SKU-CHARLIE,376.0,8.75,False
2022-03-07,SKU-CHARLIE,446.0,8.75,False
2022-03-08,SKU-CHARLIE,390.0,8.75,False
2022-03-09,SKU-CHARLIE,392.0,8.75,False
2022-03-10,SKU-CHARLIE,447.0,8.75,False
2022-03-11,SKU-CHARLIE,448.0,8.75,False
2022-03-12,SKU-CHARLIE,439.0,8.75,False
2022-03-13,SKU-CHARLIE,390.0,8.75,False
2022-03-14,SKU-CHARLIE,471.0,8.75,False
2022-03-15,SKU-CHARLIE,413.0,8.75,False
2022-03-16,SKU-CHARLIE,420.0,8.75,False
2022-03-17,SKU-CHARLIE,405.0,8.75,False
2022-03-18,SKU-CHARLIE,379.0,8.75,False
2022-03-19,SKU-CHARLIE,388.0,8.75,False
2022-03-20,SKU-CHARLIE,417.0,8.75,False
2022-03-21,SKU-CHARLIE,420.0,8.75,False
2022-03-22,SKU-CHARLIE,399.0,8.75,False
2022-03-23,SKU-CHARLIE,375.0,8.75,False
2022-03-24,SKU-CHARLIE,372.0,8.75,False
2022-03-25,SKU-CHARLIE,519.0,7.44,True
2022-03-26,SKU-CHARLIE,485.0,7.44,True
2022-03-27,SKU-CHARLIE,545.0,7.44,True
2022-03-28,SKU-CHARLIE,446.0,8.75,False
2022-03-29,SKU-CHARLIE,492.0,8.75,False
2022-03-30,SKU-CHARLIE,438.0,8.75,False
2022-03-31,SKU-CHARLIE,401.0,8.75,False
2022-04-01,SKU-CHARLIE,403.0,8.75,False
2022-04-02,SKU-CHARLIE,331.0,8.75,False
2022-04-03,SKU-CHARLIE,397.0,8.75,False
2022-04-04,SKU-CHARLIE,412.0,8.75,False
2022-04-05,SKU-CHARLIE,443.0,8.75,False
2022-04-06,SKU-CHARLIE,434.0,8.75,False
2022-04-07,SKU-CHARLIE,440.0,8.75,False
2022-04-08,SKU-CHARLIE,440.0,8.75,False
2022-04-09,SKU-CHARLIE,461.0,8.75,False
2022-04-10,SKU-CHARLIE,461.0,8.75,False
2022-04-11,SKU-CHARLIE,390.0,8.75,False
2022-04-12,SKU-CHARLIE,405.0,8.75,False
2022-04-13,SKU-CHARLIE,380.0,8.75,False
2022-04-14,SKU-CHARLIE,475.0,8.75,False
2022-04-15,SKU-CHARLIE,477.0,8.75,False
2022-04-16,SKU-CHARLIE,469.0,8.75,False
2022-04-17,SKU-CHARLIE,387.0,8.75,False
2022-04-18,SKU-CHARLIE,430.0,8.75,False
2022-04-19,SKU-CHARLIE,416.0,8.75,False
2022-04-20,SKU-CHARLIE,427.0,8.75,False
2022-04-21,SKU-CHARLIE,425.0,8.75,False
2022-04-22,SKU-CHARLIE,458.0,8.75,False
2022-04-23,SKU-CHARLIE,437.0,8.75,False
2022-04-24,SKU-CHARLIE,451.0,8.75,False
2022-04-25,SKU-CHARLIE,436.0,8.75,False
2022-04-26,SKU-CHARLIE,417.0,8.75,False
2022-04-27,SKU-CHARLIE,425.0,8.75,False
2022-04-28,SKU-CHARLIE,421.0,8.75,False
2022-04-29,SKU-CHARLIE,471.0,8.75,False
2022-04-30,SKU-CHARLIE,444.0,8.75,False
2022-05-01,SKU-CHARLIE,438.0,8.75,False
2022-05-02,SKU-CHARLIE,420.0,8.75,False
2022-05-03,SKU-CHARLIE,481.0,7.44,True
2022-05-04,SKU-CHARLIE,574.0,7.44,True
2022-05-05,SKU-CHARLIE,506.0,7.44,True
2022-05-06,SKU-CHARLIE,587.0,7.44,True
2022-05-07,SKU-CHARLIE,587.0,7.44,True
2022-05-08,SKU-CHARLIE,478.0,7.44,True
2022-05-09,SKU-CHARLIE,508.0,7.44,True
2022-05-10,SKU-CHARLIE,417.0,8.75,False
2022-05-11,SKU-CHARLIE,410.0,8.75,False
2022-05-12,SKU-CHARLIE,404.0,8.75,False
2022-05-13,SKU-CHARLIE,475.0,8.75,False
2022-05-14,SKU-CHARLIE,452.0,8.75,False
2022-05-15,SKU-CHARLIE,447.0,8.75,False
2022-05-16,SKU-CHARLIE,425.0,8.75,False
2022-05-17,SKU-CHARLIE,445.0,8.75,False
2022-05-18,SKU-CHARLIE,414.0,8.75,False
2022-05-19,SKU-CHARLIE,442.0,8.75,False
2022-05-20,SKU-CHARLIE,473.0,8.75,False
2022-05-21,SKU-CHARLIE,463.0,8.75,False
2022-05-22,SKU-CHARLIE,424.0,8.75,False
2022-05-23,SKU-CHARLIE,407.0,8.75,False
2022-05-24,SKU-CHARLIE,443.0,8.75,False
2022-05-25,SKU-CHARLIE,450.0,8.75,False
2022-05-26,SKU-CHARLIE,437.0,8.75,False
2022-05-27,SKU-CHARLIE,432.0,8.75,False
2022-05-28,SKU-CHARLIE,482.0,8.75,False
2022-05-29,SKU-CHARLIE,516.0,8.75,False
2022-05-30,SKU-CHARLIE,433.0,8.75,False
2022-05-31,SKU-CHARLIE,450.0,8.75,False
2022-06-01,SKU-CHARLIE,453.0,8.75,False
2022-06-02,SKU-CHARLIE,367.0,8.75,False
2022-06-03,SKU-CHARLIE,462.0,8.75,False
2022-06-04,SKU-CHARLIE,443.0,8.75,False
2022-06-05,SKU-CHARLIE,484.0,8.75,False
2022-06-06,SKU-CHARLIE,436.0,8.75,False
2022-06-07,SKU-CHARLIE,417.0,8.75,False
2022-06-08,SKU-CHARLIE,436.0,8.75,False
2022-06-09,SKU-CHARLIE,454.0,8.75,False
2022-06-10,SKU-CHARLIE,442.0,8.75,False
2022-06-11,SKU-CHARLIE,465.0,8.75,False
2022-06-12,SKU-CHARLIE,401.0,8.75,False
2022-06-13,SKU-CHARLIE,438.0,8.75,False
2022-06-14,SKU-CHARLIE,466.0,8.75,False
2022-06-15,SKU-CHARLIE,505.0,8.75,False
2022-06-16,SKU-CHARLIE,472.0,8.75,False
2022-06-17,SKU-CHARLIE,469.0,8.75,False
2022-06-18,SKU-CHARLIE,633.0,7.44,True
2022-06-19,SKU-CHARLIE,593.0,7.44,True
2022-06-20,SKU-CHARLIE,622.0,7.44,True
2022-06-21,SKU-CHARLIE,595.0,7.44,True
2022-06-22,SKU-CHARLIE,550.0,7.44,True
2022-06-23,SKU-CHARLIE,572.0,7.44,True
2022-06-24,SKU-CHARLIE,467.0,8.75,False
2022-06-25,SKU-CHARLIE,478.0,8.75,False
2022-06-26,SKU-CHARLIE,450.0,8.75,False
2022-06-27,SKU-CHARLIE,421.0,8.75,False
2022-06-28,SKU-CHARLIE,377.0,8.75,False
2022-06-29,SKU-CHARLIE,423.0,8.75,False
2022-06-30,SKU-CHARLIE,386.0,8.75,False
2022-07-01,SKU-CHARLIE,463.0,8.75,False
2022-07-02,SKU-CHARLIE,468.0,8.75,False
2022-07-03,SKU-CHARLIE,391.0,8.75,False
2022-07-04,SKU-CHARLIE,467.0,8.75,False
2022-07-05,SKU-CHARLIE,469.0,8.75,False
2022-07-06,SKU-CHARLIE,447.0,8.75,False
2022-07-07,SKU-CHARLIE,502.0,8.75,False
2022-07-08,SKU-CHARLIE,520.0,8.75,False
2022-07-09,SKU-CHARLIE,428.0,8.75,False
2022-07-10,SKU-CHARLIE,474.0,8.75,False
2022-07-11,SKU-CHARLIE,458.0,8.75,False
2022-07-12,SKU-CHARLIE,454.0,8.75,False
2022-07-13,SKU-CHARLIE,472.0,8.75,False
2022-07-14,SKU-CHARLIE,426.0,8.75,False
2022-07-15,SKU-CHARLIE,440.0,8.75,False
2022-07-16,SKU-CHARLIE,439.0,8.75,False
2022-07-17,SKU-CHARLIE,418.0,8.75,False
2022-07-18,SKU-CHARLIE,440.0,8.75,False
2022-07-19,SKU-CHARLIE,395.0,8.75,False
2022-07-20,SKU-CHARLIE,409.0,8.75,False
2022-07-21,SKU-CHARLIE,465.0,8.75,False
2022-07-22,SKU-CHARLIE,455.0,8.75,False
2022-07-23,SKU-CHARLIE,477.0,8.75,False
2022-07-24,SKU-CHARLIE,381.0,8.75,False
2022-07-25,SKU-CHARLIE,417.0,8.75,False
2022-07-26,SKU-CHARLIE,421.0,8.75,False
2022-07-27,SKU-CHARLIE,440.0,8.75,False
2022-07-28,SKU-CHARLIE,426.0,8.75,False
2022-07-29,SKU-CHARLIE,485.0,8.75,False
2022-07-30,SKU-CHARLIE,460.0,8.75,False
2022-07-31,SKU-CHARLIE,438.0,8.75,False
2022-08-01,SKU-CHARLIE,440.0,8.75,False
2022-08-02,SKU-CHARLIE,458.0,8.75,False
2022-08-03,SKU-CHARLIE,423.0,8.75,False
2022-08-04,SKU-CHARLIE,477.0,8.75,False
2022-08-05,SKU-CHARLIE,584.0,7.44,True
2022-08-06,SKU-CHARLIE,581.0,7.44,True
2022-08-07,SKU-CHARLIE,545.0,7.44,True
2022-08-08,SKU-CHARLIE,566.0,7.44,True
2022-08-09,SKU-CHARLIE,464.0,8.75,False
2022-08-10,SKU-CHARLIE,463.0,8.75,False
2022-08-11,SKU-CHARLIE,451.0,8.75,False
2022-08-12,SKU-CHARLIE,478.0,8.75,False
2022-08-13,SKU-CHARLIE,461.0,8.75,False
2022-08-14,SKU-CHARLIE,470.0,8.75,False
2022-08-15,SKU-CHARLIE,433.0,8.75,False
2022-08-16,SKU-CHARLIE,368.0,8.75,False
2022-08-17,SKU-CHARLIE,472.0,8.75,False
2022-08-18,SKU-CHARLIE,440.0,8.75,False
2022-08-19,SKU-CHARLIE,410.0,8.75,False
2022-08-20,SKU-CHARLIE,447.0,8.75,False
2022-08-21,SKU-CHARLIE,403.0,8.75,False
2022-08-22,SKU-CHARLIE,494.0,8.75,False
2022-08-23,SKU-CHARLIE,443.0,8.75,False
2022-08-24,SKU-CHARLIE,382.0,8.75,False
2022-08-25,SKU-CHARLIE,450.0,8.75,False
2022-08-26,SKU-CHARLIE,431.0,8.75,False
2022-08-27,SKU-CHARLIE,511.0,8.75,False
2022-08-28,SKU-CHARLIE,395.0,8.75,False
2022-08-29,SKU-CHARLIE,360.0,8.75,False
2022-08-30,SKU-CHARLIE,426.0,8.75,False
2022-08-31,SKU-CHARLIE,415.0,8.75,False
2022-09-01,SKU-CHARLIE,418.0,8.75,False
2022-09-02,SKU-CHARLIE,374.0,8.75,False
2022-09-03,SKU-CHARLIE,460.0,8.75,False
2022-09-04,SKU-CHARLIE,472.0,8.75,False
2022-09-05,SKU-CHARLIE,367.0,8.75,False
2022-09-06,SKU-CHARLIE,455.0,8.75,False
2022-09-07,SKU-CHARLIE,405.0,8.75,False
2022-09-08,SKU-CHARLIE,497.0,8.75,False
2022-09-09,SKU-CHARLIE,450.0,8.75,False
2022-09-10,SKU-CHARLIE,437.0,8.75,False
2022-09-11,SKU-CHARLIE,451.0,8.75,False
2022-09-12,SKU-CHARLIE,436.0,8.75,False
2022-09-13,SKU-CHARLIE,400.0,8.75,False
2022-09-14,SKU-CHARLIE,439.0,8.75,False
2022-09-15,SKU-CHARLIE,408.0,8.75,False
2022-09-16,SKU-CHARLIE,378.0,8.75,False
2022-09-17,SKU-CHARLIE,502.0,8.75,False
2022-09-18,SKU-CHARLIE,405.0,8.75,False
2022-09-19,SKU-CHARLIE,399.0,8.75,False
2022-09-20,SKU-CHARLIE,423.0,8.75,False
2022-09-21,SKU-CHARLIE,461.0,7.44,True
2022-09-22,SKU-CHARLIE,474.0,7.44,True
2022-09-23,SKU-CHARLIE,517.0,7.44,True
2022-09-24,SKU-CHARLIE,524.0,7.44,True
2022-09-25,SKU-CHARLIE,517.0,7.44,True
2022-09-26,SKU-CHARLIE,557.0,7.44,True
2022-09-27,SKU-CHARLIE,495.0,7.44,True
2022-09-28,SKU-CHARLIE,531.0,7.44,True
2022-09-29,SKU-CHARLIE,433.0,8.75,False
2022-09-30,SKU-CHARLIE,393.0,8.75,False
2022-10-01,SKU-CHARLIE,438.0,8.75,False
2022-10-02,SKU-CHARLIE,381.0,8.75,False
2022-10-03,SKU-CHARLIE,440.0,8.75,False
2022-10-04,SKU-CHARLIE,419.0,8.75,False
2022-10-05,SKU-CHARLIE,408.0,8.75,False
2022-10-06,SKU-CHARLIE,373.0,8.75,False
2022-10-07,SKU-CHARLIE,425.0,8.75,False
2022-10-08,SKU-CHARLIE,405.0,8.75,False
2022-10-09,SKU-CHARLIE,424.0,8.75,False
2022-10-10,SKU-CHARLIE,403.0,8.75,False
2022-10-11,SKU-CHARLIE,380.0,8.75,False
2022-10-12,SKU-CHARLIE,430.0,8.75,False
2022-10-13,SKU-CHARLIE,429.0,8.75,False
2022-10-14,SKU-CHARLIE,400.0,8.75,False
2022-10-15,SKU-CHARLIE,458.0,8.75,False
2022-10-16,SKU-CHARLIE,393.0,8.75,False
2022-10-17,SKU-CHARLIE,394.0,8.75,False
2022-10-18,SKU-CHARLIE,403.0,8.75,False
2022-10-19,SKU-CHARLIE,379.0,8.75,False
2022-10-20,SKU-CHARLIE,392.0,8.75,False
2022-10-21,SKU-CHARLIE,410.0,8.75,False
2022-10-22,SKU-CHARLIE,466.0,8.75,False
2022-10-23,SKU-CHARLIE,550.0,7.44,True
2022-10-24,SKU-CHARLIE,490.0,7.44,True
2022-10-25,SKU-CHARLIE,551.0,7.44,True
2022-10-26,SKU-CHARLIE,495.0,7.44,True
2022-10-27,SKU-CHARLIE,516.0,7.44,True
2022-10-28,SKU-CHARLIE,546.0,7.44,True
2022-10-29,SKU-CHARLIE,532.0,7.44,True
2022-10-30,SKU-CHARLIE,462.0,8.75,False
2022-10-31,SKU-CHARLIE,403.0,8.75,False
2022-11-01,SKU-CHARLIE,360.0,8.75,False
2022-11-02,SKU-CHARLIE,430.0,8.75,False
2022-11-03,SKU-CHARLIE,388.0,8.75,False
2022-11-04,SKU-CHARLIE,400.0,8.75,False
2022-11-05,SKU-CHARLIE,328.0,8.75,False
2022-11-06,SKU-CHARLIE,420.0,8.75,False
2022-11-07,SKU-CHARLIE,416.0,8.75,False
2022-11-08,SKU-CHARLIE,413.0,8.75,False
2022-11-09,SKU-CHARLIE,419.0,8.75,False
2022-11-10,SKU-CHARLIE,444.0,8.75,False
2022-11-11,SKU-CHARLIE,405.0,8.75,False
2022-11-12,SKU-CHARLIE,439.0,8.75,False
2022-11-13,SKU-CHARLIE,370.0,8.75,False
2022-11-14,SKU-CHARLIE,382.0,8.75,False
2022-11-15,SKU-CHARLIE,418.0,8.75,False
2022-11-16,SKU-CHARLIE,400.0,8.75,False
2022-11-17,SKU-CHARLIE,358.0,8.75,False
2022-11-18,SKU-CHARLIE,414.0,8.75,False
2022-11-19,SKU-CHARLIE,405.0,8.75,False
2022-11-20,SKU-CHARLIE,366.0,8.75,False
2022-11-21,SKU-CHARLIE,402.0,8.75,False
2022-11-22,SKU-CHARLIE,376.0,8.75,False
2022-11-23,SKU-CHARLIE,345.0,8.75,False
2022-11-24,SKU-CHARLIE,362.0,8.75,False
2022-11-25,SKU-CHARLIE,452.0,8.75,False
2022-11-26,SKU-CHARLIE,365.0,8.75,False
2022-11-27,SKU-CHARLIE,393.0,8.75,False
2022-11-28,SKU-CHARLIE,405.0,8.75,False
2022-11-29,SKU-CHARLIE,403.0,8.75,False
2022-11-30,SKU-CHARLIE,354.0,8.75,False
2022-12-01,SKU-CHARLIE,383.0,8.75,False
2022-12-02,SKU-CHARLIE,405.0,8.75,False
2022-12-03,SKU-CHARLIE,430.0,8.75,False
2022-12-04,SKU-CHARLIE,460.0,7.44,True
2022-12-05,SKU-CHARLIE,445.0,7.44,True
2022-12-06,SKU-CHARLIE,515.0,7.44,True
2022-12-07,SKU-CHARLIE,520.0,7.44,True
2022-12-08,SKU-CHARLIE,501.0,7.44,True
2022-12-09,SKU-CHARLIE,383.0,8.75,False
2022-12-10,SKU-CHARLIE,418.0,8.75,False
2022-12-11,SKU-CHARLIE,388.0,8.75,False
2022-12-12,SKU-CHARLIE,410.0,8.75,False
2022-12-13,SKU-CHARLIE,351.0,8.75,False
2022-12-14,SKU-CHARLIE,389.0,8.75,False
2022-12-15,SKU-CHARLIE,425.0,8.75,False
2022-12-16,SKU-CHARLIE,406.0,8.75,False
2022-12-17,SKU-CHARLIE,454.0,8.75,False
2022-12-18,SKU-CHARLIE,424.0,8.75,False
2022-12-19,SKU-CHARLIE,413.0,8.75,False
2022-12-20,SKU-CHARLIE,434.0,8.75,False
2022-12-21,SKU-CHARLIE,382.0,8.75,False
2022-12-22,SKU-CHARLIE,428.0,8.75,False
2022-12-23,SKU-CHARLIE,454.0,8.75,False
2022-12-24,SKU-CHARLIE,456.0,8.75,False
2022-12-25,SKU-CHARLIE,456.0,8.75,False
2022-12-26,SKU-CHARLIE,390.0,8.75,False
2022-12-27,SKU-CHARLIE,379.0,8.75,False
2022-12-28,SKU-CHARLIE,432.0,8.75,False
2022-12-29,SKU-CHARLIE,444.0,8.75,False
2022-12-30,SKU-CHARLIE,507.0,8.75,False
2022-12-31,SKU-CHARLIE,468.0,8.75,False
2023-01-01,SKU-CHARLIE,363.0,8.75,False
2023-01-02,SKU-CHARLIE,410.0,8.75,False
2023-01-03,SKU-CHARLIE,363.0,8.75,False
2023-01-04,SKU-CHARLIE,434.0,7.44,True
2023-01-05,SKU-CHARLIE,580.0,7.44,True
2023-01-06,SKU-CHARLIE,514.0,7.44,True
2023-01-07,SKU-CHARLIE,537.0,7.44,True
2023-01-08,SKU-CHARLIE,504.0,7.44,True
2023-01-09,SKU-CHARLIE,549.0,7.44,True
2023-01-10,SKU-CHARLIE,494.0,7.44,True
2023-01-11,SKU-CHARLIE,528.0,7.44,True
2023-01-12,SKU-CHARLIE,366.0,8.75,False
2023-01-13,SKU-CHARLIE,365.0,8.75,False
2023-01-14,SKU-CHARLIE,452.0,8.75,False
